Call Id,Agent,Date,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating
Call_816,Agent_5,2023-06-05 12:17:36,1:16,Feedback,N,Yes,115,0:05:57,1.7508896227690083
Call_817,Agent_4,2023-02-27 08:53:47,11:30,Billing,Y,No,68,0:05:19,1.3535397879380748
Call_818,Agent_1,2023-12-29 03:23:21,22:56,General Inquiry,N,Yes,52,0:07:28,3.7957953139495424
Call_819,Agent_3,2023-12-18 18:22:46,14:43,Feedback,N,Yes,97,0:05:35,2.4733888551774053
Call_820,Agent_3,2023-11-27 14:20:06,6:45,Technical Support,Y,No,34,0:05:27,2.729384905613389
Call_821,Agent_5,2023-03-06 14:14:17,13:52,Sales Inquiry,N,No,12,0:02:41,1.1245963711735643
Call_822,Agent_4,2023-10-04 00:52:05,4:47,General Inquiry,Y,Yes,56,0:08:22,2.0383057971001968
Call_823,Agent_5,2023-09-27 06:54:23,13:13,Technical Support,N,Yes,112,0:07:01,1.134705615497856
Call_824,Agent_5,2023-09-29 06:11:36,5:34,General Inquiry,Y,No,95,0:01:21,4.51674309040499
Call_825,Agent_3,2023-02-13 08:35:25,13:38,General Inquiry,Y,No,119,0:05:15,1.973586732874122
Call_826,Agent_3,2023-01-06 05:28:41,19:12,Billing,N,No,34,0:04:44,3.229348678292032
Call_827,Agent_3,2023-11-01 15:11:02,11:20,General Inquiry,Y,Yes,51,0:04:05,1.1559172826445216
Call_828,Agent_1,2023-02-13 07:34:19,10:30,Billing,Y,No,95,0:03:18,3.6673895652226323
Call_829,Agent_2,2023-12-20 04:00:23,6:39,General Inquiry,Y,Yes,91,0:04:04,2.2921093830163755
Call_830,Agent_1,2023-07-08 01:00:25,16:00,Feedback,Y,Yes,15,0:04:02,4.591676747830663
Call_831,Agent_5,2023-03-04 01:37:25,19:13,Feedback,Y,Yes,14,0:09:47,4.552472755736144
Call_832,Agent_1,2023-10-28 23:07:11,22:54,Technical Support,Y,No,109,0:04:35,2.301162473446991
Call_833,Agent_5,2023-10-08 12:30:04,18:05,General Inquiry,N,No,109,0:02:03,4.603843582761872
Call_834,Agent_3,2023-11-26 03:53:26,3:07,General Inquiry,N,No,72,0:09:17,4.984630693995115
Call_835,Agent_5,2023-03-18 11:53:59,4:26,General Inquiry,Y,No,86,0:07:54,4.301662656495792
Call_836,Agent_2,2023-04-17 11:04:22,5:00,Sales Inquiry,Y,Yes,44,0:05:13,4.379485391020916
Call_837,Agent_1,2023-05-16 17:15:10,12:40,Technical Support,N,No,9,0:02:10,1.9960349444363596
Call_838,Agent_1,2023-05-22 09:20:16,21:46,Feedback,Y,Yes,80,0:03:54,3.3068095954310253
Call_839,Agent_5,2023-08-25 20:51:07,10:09,Feedback,Y,No,117,0:04:08,1.2690236558694714
Call_840,Agent_2,2023-11-18 06:05:15,13:55,Feedback,Y,No,37,0:04:42,1.3796717472866789
Call_841,Agent_1,2023-08-16 09:30:05,18:02,General Inquiry,N,No,23,0:06:03,4.995570448133162
Call_842,Agent_4,2023-09-19 21:44:31,7:50,General Inquiry,N,No,78,0:01:59,2.3065569977036438
Call_843,Agent_2,2023-08-20 05:20:10,8:26,Sales Inquiry,N,No,75,0:07:11,3.9927356481953855
Call_844,Agent_4,2023-06-09 13:52:52,4:46,General Inquiry,Y,Yes,26,0:04:19,4.226660212107266
Call_845,Agent_4,2023-10-03 07:25:23,15:23,Billing,N,No,56,0:09:20,4.432093084028917
Call_846,Agent_5,2023-06-12 15:56:35,17:23,Sales Inquiry,Y,No,74,0:03:09,4.990513189608626
Call_847,Agent_3,2023-10-09 10:47:54,14:23,Billing,Y,No,42,0:09:22,1.9659859410274714
Call_848,Agent_3,2023-11-25 20:10:51,15:50,General Inquiry,Y,Yes,55,0:07:33,1.1614033074387988
Call_849,Agent_3,2023-11-11 15:42:05,7:21,Billing,N,Yes,5,0:06:33,2.644766071978344
Call_850,Agent_4,2023-07-30 06:46:44,19:11,Feedback,Y,Yes,37,0:02:58,1.5203226793157878
Call_851,Agent_5,2023-05-25 15:13:16,9:07,Sales Inquiry,Y,Yes,46,0:02:57,1.0897035566482205
Call_852,Agent_5,2023-12-14 04:43:34,4:21,Technical Support,N,Yes,85,0:09:39,2.4417073085659444
Call_853,Agent_3,2023-05-07 21:26:33,23:06,Billing,Y,Yes,33,0:03:11,4.134953004300946
Call_854,Agent_2,2023-05-07 21:07:59,6:07,Feedback,Y,No,64,0:06:40,3.2647227649002835
Call_855,Agent_4,2023-09-21 21:08:58,22:15,General Inquiry,N,Yes,112,0:03:56,2.251111956841416
Call_856,Agent_4,2023-08-19 03:32:46,12:33,General Inquiry,N,No,29,0:04:44,3.617368021970879
Call_857,Agent_3,2023-01-05 20:27:33,12:08,Feedback,N,No,50,0:08:25,1.9280727212352429
Call_858,Agent_3,2023-04-18 22:20:05,20:59,Sales Inquiry,Y,Yes,99,0:02:25,1.05752578428834
Call_859,Agent_4,2023-05-19 18:56:29,17:58,Billing,N,No,17,0:09:21,4.0574135457457094
Call_860,Agent_2,2023-06-12 13:34:42,5:59,Billing,Y,Yes,42,0:04:22,3.4949723394560364
Call_861,Agent_4,2023-01-04 02:37:05,0:12,Sales Inquiry,N,Yes,85,0:06:57,4.0492104980038395
Call_862,Agent_2,2023-10-04 18:40:51,22:39,Billing,N,No,54,0:07:16,1.1557520667506624
Call_863,Agent_3,2023-11-27 02:42:18,13:46,Sales Inquiry,Y,Yes,6,0:01:42,4.348478511322609
Call_864,Agent_2,2023-06-14 02:06:13,11:47,General Inquiry,Y,Yes,7,0:07:45,3.4781048001452133
Call_865,Agent_5,2023-03-27 03:14:15,22:35,Sales Inquiry,Y,Yes,46,0:09:06,3.2535814028505605
Call_866,Agent_1,2023-12-14 13:42:05,22:33,General Inquiry,N,Yes,115,0:08:46,3.4984561924581263
Call_867,Agent_1,2023-05-09 06:47:09,16:40,Billing,N,No,74,0:06:54,4.457732987473456
Call_868,Agent_4,2023-11-14 13:33:15,4:26,General Inquiry,N,Yes,96,0:05:37,3.3477460262356282
Call_869,Agent_2,2023-05-16 01:02:07,20:10,Billing,N,Yes,64,0:04:33,3.3238015195527173
Call_870,Agent_1,2023-04-08 17:14:54,5:56,Sales Inquiry,N,No,53,0:09:12,4.962716628263063
Call_871,Agent_5,2023-03-18 09:15:04,5:36,Billing,Y,Yes,43,0:04:47,4.026920668274272
Call_872,Agent_2,2023-02-11 04:19:56,6:23,Technical Support,N,No,18,0:08:16,2.769175221804541
Call_873,Agent_3,2023-07-28 20:58:43,12:06,Sales Inquiry,N,No,61,0:03:06,3.829588000131711
Call_874,Agent_3,2023-11-24 00:29:08,15:56,General Inquiry,N,No,26,0:08:47,2.556921886767154
Call_875,Agent_2,2023-12-24 22:14:08,8:07,Sales Inquiry,N,No,115,0:08:36,1.915501849933996
Call_876,Agent_3,2023-02-21 02:44:54,4:14,Billing,N,No,78,0:09:52,3.3874075075510377
Call_877,Agent_1,2023-09-12 16:17:09,17:21,Technical Support,Y,Yes,91,0:06:43,4.712728392455806
Call_878,Agent_4,2023-05-04 07:57:08,19:24,Sales Inquiry,N,Yes,37,0:04:34,4.716558080061851
Call_879,Agent_2,2023-12-19 13:09:45,19:58,Sales Inquiry,N,No,100,0:09:19,2.3676211124219613
Call_880,Agent_5,2023-05-16 21:22:56,17:05,Billing,N,No,33,0:08:31,3.11070986488678
Call_881,Agent_3,2023-09-25 23:45:19,3:21,Sales Inquiry,Y,Yes,20,0:05:04,1.8465435942794448
Call_882,Agent_4,2023-06-03 07:03:55,18:23,Sales Inquiry,Y,No,116,0:09:20,4.982524437995534
Call_883,Agent_2,2023-06-10 10:14:01,4:16,Billing,N,No,68,0:02:17,4.924471631471743
Call_884,Agent_2,2023-04-13 20:26:31,11:22,Sales Inquiry,Y,No,8,0:01:58,3.5980357188297893
Call_885,Agent_5,2023-11-11 00:27:06,14:26,Billing,Y,No,114,0:08:31,4.2176562387098935
Call_886,Agent_1,2023-11-06 17:42:31,14:26,Technical Support,Y,No,17,0:07:06,3.8604006451348
Call_887,Agent_3,2023-11-01 18:45:36,17:44,Feedback,Y,Yes,56,0:07:40,3.3726328761578728
Call_888,Agent_1,2023-05-07 13:51:04,13:57,Sales Inquiry,Y,Yes,104,0:03:10,1.2133919879555908
Call_889,Agent_2,2023-03-02 00:37:14,12:11,Feedback,N,Yes,22,0:07:37,2.8190573702106443
Call_890,Agent_5,2023-10-06 09:29:20,18:08,General Inquiry,N,No,66,0:02:12,3.699145208669642
Call_891,Agent_2,2023-02-09 12:02:32,20:32,Technical Support,Y,No,14,0:05:16,3.7101264555347386
Call_892,Agent_1,2023-04-11 22:13:06,3:00,Technical Support,Y,No,11,0:06:24,2.4924904736895344
Call_893,Agent_2,2023-01-04 19:23:53,1:40,Technical Support,Y,No,11,0:09:23,4.766767946632122
Call_894,Agent_4,2023-10-11 10:54:19,16:03,Technical Support,N,Yes,119,0:04:36,1.669428128947124
Call_895,Agent_4,2023-04-06 06:33:55,20:22,Billing,Y,No,9,0:02:38,3.0014377848622424
Call_896,Agent_2,2023-02-25 12:42:10,23:32,Feedback,Y,No,52,0:07:03,3.763535906203291
Call_897,Agent_2,2023-06-16 20:00:42,17:11,General Inquiry,Y,No,10,0:02:10,3.788543223567237
Call_898,Agent_2,2023-08-10 13:08:14,21:35,Technical Support,N,Yes,92,0:04:14,3.5945558270752622
Call_899,Agent_3,2023-09-11 10:01:32,3:46,Feedback,Y,No,78,0:06:18,2.1011528538074407
Call_900,Agent_4,2023-03-06 06:42:17,22:58,General Inquiry,Y,Yes,50,0:02:17,1.6248262747464879
Call_901,Agent_3,2023-07-10 15:01:30,23:39,Billing,N,Yes,34,0:01:49,3.5437613073068435
Call_902,Agent_5,2023-10-16 13:12:36,5:29,Technical Support,Y,Yes,120,0:02:52,3.397208464557751
Call_903,Agent_4,2023-02-22 09:14:16,10:44,General Inquiry,N,No,65,0:03:36,1.717424041156964
Call_904,Agent_1,2023-10-23 07:33:23,2:47,Feedback,Y,Yes,119,0:09:56,3.8205565822822534
Call_905,Agent_1,2023-09-03 09:57:51,2:56,General Inquiry,N,No,64,0:08:58,2.8206879669346256
Call_906,Agent_2,2023-05-19 21:02:41,0:30,Technical Support,Y,No,56,0:07:24,3.6710423664126117
Call_907,Agent_5,2023-06-17 11:54:42,21:52,Billing,Y,No,119,0:08:24,4.349468319080603
Call_908,Agent_4,2023-03-24 17:04:30,10:15,Sales Inquiry,N,No,32,0:07:36,1.6789137143076927
Call_909,Agent_1,2023-12-09 08:58:13,9:01,General Inquiry,Y,Yes,15,0:04:17,1.0765794719873467
Call_910,Agent_3,2023-05-28 07:54:40,19:33,Feedback,N,No,25,0:06:37,4.116410345583147
Call_911,Agent_1,2023-05-13 18:56:58,7:19,Billing,N,No,79,0:02:22,3.4387897006104637
Call_912,Agent_3,2023-11-08 14:20:35,21:43,Technical Support,N,No,90,0:03:25,3.798558278488487
Call_913,Agent_2,2023-07-21 19:45:57,8:41,Technical Support,Y,No,54,0:04:08,4.35261989995457
Call_914,Agent_5,2023-02-25 00:33:57,12:50,General Inquiry,Y,No,83,0:07:23,4.211243739298002
Call_915,Agent_4,2023-11-11 08:58:45,0:33,Feedback,Y,No,82,0:06:49,4.843680587715299
Call_916,Agent_2,2023-01-12 23:35:25,7:47,Feedback,N,No,108,0:04:22,3.143740315408473
Call_917,Agent_1,2023-08-24 23:35:11,2:00,Billing,N,Yes,74,0:09:42,2.9539825306396215
Call_918,Agent_2,2023-12-09 03:39:29,21:26,Feedback,Y,Yes,69,0:06:33,2.6075487995629203
Call_919,Agent_3,2023-02-19 12:11:06,23:36,Billing,Y,No,45,0:04:41,1.6147641713768182
Call_920,Agent_3,2023-12-26 13:30:39,13:12,Feedback,N,No,94,0:08:47,3.2904289315280897
Call_921,Agent_1,2023-07-07 04:20:24,12:53,Feedback,N,No,22,0:07:34,2.108050097303915
Call_922,Agent_1,2023-07-07 00:11:36,23:03,General Inquiry,N,Yes,57,0:09:11,4.685230048851902
Call_923,Agent_2,2023-07-12 00:05:55,12:53,Technical Support,N,Yes,28,0:09:24,3.3327632171083903
Call_924,Agent_3,2023-05-06 05:10:10,0:10,General Inquiry,Y,Yes,71,0:08:16,3.3713607220324406
Call_925,Agent_1,2023-06-01 12:33:54,11:12,Feedback,N,No,92,0:02:53,2.41969864350804
Call_926,Agent_5,2023-11-24 21:38:52,9:49,Billing,Y,No,73,0:09:34,1.20795740791083
Call_927,Agent_5,2023-07-26 07:05:47,23:55,Billing,N,Yes,98,0:05:57,1.1269750614919545
Call_928,Agent_2,2023-04-01 14:08:17,14:36,Feedback,N,Yes,38,0:04:57,2.69334057661279
Call_929,Agent_4,2023-06-08 04:28:16,14:13,General Inquiry,Y,Yes,44,0:09:10,1.3382615123889514
Call_930,Agent_3,2023-05-20 10:39:07,16:15,Feedback,Y,No,33,0:07:55,3.4273878221605565
Call_931,Agent_2,2023-05-02 02:59:55,17:03,Sales Inquiry,N,No,33,0:07:19,4.52389202255863
Call_932,Agent_4,2023-03-01 05:52:51,14:02,General Inquiry,N,No,91,0:02:33,4.531659266074889
Call_933,Agent_1,2023-06-04 23:22:07,13:57,Billing,N,No,6,0:08:24,3.6361816405289296
Call_934,Agent_2,2023-10-05 05:08:26,20:05,Feedback,N,No,28,0:08:44,1.844927325891724
Call_935,Agent_4,2023-03-29 07:50:18,0:32,General Inquiry,N,No,87,0:02:44,4.451987325435488
Call_936,Agent_4,2023-09-13 18:13:43,6:43,General Inquiry,Y,Yes,36,0:06:42,4.544373741252833
Call_937,Agent_2,2023-09-10 08:34:57,5:05,Billing,Y,No,108,0:03:52,1.7866143398118348
Call_938,Agent_3,2023-06-29 04:32:35,21:46,Billing,N,Yes,69,0:02:08,3.949704343082709
Call_939,Agent_3,2023-10-13 18:02:34,2:07,Feedback,Y,No,61,0:04:55,2.146078195708492
Call_940,Agent_3,2023-09-22 11:04:42,17:56,Billing,N,Yes,49,0:01:32,4.210561249411718
Call_941,Agent_5,2023-05-23 17:17:39,19:33,Sales Inquiry,N,Yes,117,0:02:34,4.988951599614411
Call_942,Agent_2,2023-09-09 16:46:05,9:35,Sales Inquiry,Y,No,71,0:05:44,1.1201040213175713
Call_943,Agent_4,2023-05-30 15:33:23,0:36,Sales Inquiry,Y,No,34,0:05:42,4.589463463163728
Call_944,Agent_3,2023-08-12 05:13:12,2:01,Feedback,N,No,113,0:08:07,3.490522134394632
Call_945,Agent_3,2023-04-23 02:59:11,5:36,Billing,N,No,9,0:01:29,4.893530476659285
Call_946,Agent_4,2023-12-29 02:53:44,1:49,Billing,N,Yes,57,0:04:46,2.8600380701057104
Call_947,Agent_2,2023-02-04 23:16:44,5:26,Billing,N,Yes,62,0:06:18,4.3895517222854945
Call_948,Agent_4,2023-05-14 10:11:59,10:35,Sales Inquiry,N,No,113,0:02:23,1.249576274393109
Call_949,Agent_4,2023-08-28 09:58:00,21:17,General Inquiry,Y,Yes,120,0:08:20,2.341116200313183
Call_950,Agent_1,2023-03-17 04:17:05,19:30,Billing,N,No,29,0:01:24,1.2680661510048399
Call_951,Agent_1,2023-12-23 03:02:33,5:29,Billing,Y,No,95,0:03:15,4.901372533916282
Call_952,Agent_4,2023-06-30 03:55:30,7:36,Technical Support,N,Yes,91,0:06:27,4.267895629087347
Call_953,Agent_1,2023-12-06 10:34:03,23:48,Technical Support,N,No,12,0:06:11,4.410189684983882
Call_954,Agent_3,2023-10-19 00:39:00,5:01,Feedback,N,Yes,75,0:07:45,4.751860925735577
Call_955,Agent_3,2023-05-06 19:19:44,10:44,Technical Support,Y,No,22,0:06:30,1.3404139444791414
Call_956,Agent_2,2023-01-09 22:47:22,12:50,Technical Support,N,No,15,0:03:11,2.5423903700533335
Call_957,Agent_5,2023-08-12 13:17:58,18:33,Technical Support,Y,Yes,31,0:01:47,1.2841395561760085
Call_958,Agent_1,2023-07-17 04:52:58,8:43,Technical Support,Y,No,30,0:06:20,1.8431724062001145
Call_959,Agent_2,2023-02-10 16:51:58,9:09,General Inquiry,Y,Yes,41,0:05:32,1.9174631081506894
Call_960,Agent_5,2023-08-21 10:02:33,7:10,Sales Inquiry,Y,Yes,27,0:05:18,2.8764288441903147
Call_961,Agent_5,2023-02-16 04:56:21,20:01,Sales Inquiry,Y,No,51,0:06:41,2.0742486698145703
Call_962,Agent_1,2023-07-09 01:57:07,22:50,Feedback,Y,Yes,75,0:03:52,1.4039124272710444
Call_963,Agent_4,2023-10-01 17:55:40,16:23,Billing,N,Yes,99,0:04:01,1.6699643563764308
Call_964,Agent_3,2023-10-02 08:38:14,20:14,Technical Support,N,Yes,51,0:06:36,1.5891022542083637
Call_965,Agent_2,2023-01-05 01:41:37,7:09,General Inquiry,N,No,120,0:08:45,4.892307191649193
Call_966,Agent_4,2023-03-22 09:08:30,11:10,Billing,Y,Yes,70,0:03:02,4.037170027673895
Call_967,Agent_1,2023-03-10 12:37:56,18:01,Billing,N,Yes,62,0:03:40,4.871045861078247
Call_968,Agent_3,2023-06-16 23:16:40,4:02,Billing,Y,Yes,55,0:03:47,2.758961946031634
Call_969,Agent_2,2023-08-04 07:54:13,1:20,Feedback,N,Yes,40,0:06:09,2.1134739266506264
Call_970,Agent_5,2023-10-20 02:00:05,17:54,Sales Inquiry,N,No,90,0:02:47,4.193172788836747
Call_971,Agent_1,2023-11-15 03:06:22,7:18,General Inquiry,N,No,65,0:03:34,2.305015672164587
Call_972,Agent_3,2023-01-09 21:26:49,11:26,Billing,Y,No,103,0:02:47,2.197533494821393
Call_973,Agent_4,2023-04-14 19:46:31,8:18,Feedback,Y,No,48,0:06:16,1.9300239688313248
Call_974,Agent_3,2023-10-25 04:59:01,14:43,Technical Support,Y,No,66,0:01:34,1.5187159128969414
Call_975,Agent_2,2023-03-31 20:25:03,0:09,Sales Inquiry,Y,Yes,12,0:05:48,2.025852244067064
Call_976,Agent_2,2023-05-06 04:46:22,16:10,Billing,N,No,112,0:04:47,2.421278993895551
Call_977,Agent_4,2023-05-01 05:01:14,0:01,General Inquiry,N,Yes,117,0:09:42,3.6959768325829216
Call_978,Agent_4,2023-12-19 07:44:35,0:07,Technical Support,N,No,25,0:01:17,1.2502593688778063
Call_979,Agent_5,2023-05-19 07:46:59,23:51,Billing,Y,No,57,0:06:06,1.8420277586613718
Call_980,Agent_5,2023-02-20 16:57:24,7:09,Technical Support,N,Yes,13,0:06:09,4.236094561166706
Call_981,Agent_5,2023-05-31 04:37:55,21:48,Sales Inquiry,Y,No,72,0:02:40,1.587687694335083
Call_982,Agent_1,2023-09-19 07:37:07,5:44,Billing,N,Yes,55,0:04:29,2.370580586090086
Call_983,Agent_5,2023-01-08 05:24:57,20:43,General Inquiry,Y,Yes,80,0:04:47,4.45863568743256
Call_984,Agent_3,2023-09-24 12:09:23,2:37,General Inquiry,N,No,83,0:09:46,1.6197012445737706
Call_985,Agent_4,2023-07-17 09:48:01,18:10,Technical Support,N,Yes,95,0:07:55,1.3309473424727596
Call_986,Agent_4,2023-10-03 17:24:00,16:48,Feedback,N,Yes,10,0:07:34,2.9381519803200433
Call_987,Agent_2,2023-09-11 04:20:26,0:58,Sales Inquiry,N,No,92,0:07:55,2.2096780451141456
Call_988,Agent_5,2023-11-28 00:48:01,21:52,Sales Inquiry,N,Yes,23,0:07:15,3.2536334579354165
Call_989,Agent_5,2023-06-30 22:49:06,21:41,General Inquiry,Y,No,18,0:09:53,4.215219561933901
Call_990,Agent_3,2023-01-29 01:08:34,11:08,General Inquiry,Y,No,55,0:08:47,1.5485939526109727
Call_991,Agent_5,2023-10-27 18:38:54,0:17,Sales Inquiry,N,Yes,116,0:04:11,3.32279633821714
Call_992,Agent_5,2023-05-25 18:09:02,8:53,Sales Inquiry,Y,No,116,0:01:52,3.0220350415594557
Call_993,Agent_4,2023-06-12 02:03:47,14:51,Sales Inquiry,Y,Yes,89,0:03:23,1.5763151440527983
Call_994,Agent_1,2023-08-07 03:05:40,5:54,Feedback,N,Yes,91,0:08:28,3.4959939421159296
Call_995,Agent_2,2023-08-23 16:30:20,5:00,Technical Support,N,No,18,0:04:34,2.0945616714430866
Call_996,Agent_5,2023-09-22 15:33:29,6:04,General Inquiry,Y,Yes,32,0:03:48,2.95133727417605
Call_997,Agent_3,2023-04-26 20:55:41,20:53,Sales Inquiry,N,Yes,120,0:07:56,1.3290892971082475
Call_998,Agent_3,2023-06-09 01:29:19,6:12,Sales Inquiry,Y,Yes,12,0:04:24,2.838336228854492
Call_999,Agent_1,2023-09-03 05:13:17,8:21,Sales Inquiry,Y,No,69,0:02:38,2.2258538721712813
Call_1000,Agent_3,2023-01-06 17:25:59,11:06,General Inquiry,Y,No,29,0:02:33,4.289524844741417
Call_1001,Agent_5,2023-11-19 02:26:42,16:13,Sales Inquiry,N,No,5,0:09:53,1.2279149079894731
Call_1002,Agent_2,2023-12-03 23:02:44,5:30,Billing,N,Yes,8,0:02:57,2.6744290996733198
Call_1003,Agent_5,2023-05-11 23:57:59,23:14,Technical Support,Y,No,46,0:06:49,2.833725696525752
Call_1004,Agent_2,2023-01-26 03:41:35,23:27,Technical Support,Y,No,67,0:06:13,3.900024305196475
Call_1005,Agent_3,2023-10-04 16:36:08,3:24,Feedback,Y,No,120,0:04:46,3.297150300360844
Call_1006,Agent_1,2023-11-02 11:26:47,4:08,Sales Inquiry,Y,No,95,0:02:06,3.668849348776724
Call_1007,Agent_5,2023-07-09 20:50:01,9:46,Feedback,N,Yes,39,0:04:44,4.1081971426070245
Call_1008,Agent_1,2023-02-04 07:44:48,19:25,Sales Inquiry,Y,No,101,0:03:28,4.448811894632755
Call_1009,Agent_2,2023-08-27 21:14:38,13:17,General Inquiry,N,Yes,54,0:08:34,2.255501986889882
Call_1010,Agent_3,2023-03-10 07:26:16,18:34,General Inquiry,Y,Yes,80,0:08:20,3.152090821455612
Call_1011,Agent_5,2023-06-23 13:26:44,3:58,Technical Support,N,Yes,113,0:08:34,4.3604323137567995
Call_1012,Agent_3,2023-01-04 22:30:31,19:05,Billing,Y,Yes,54,0:03:14,4.957804523860226
Call_1013,Agent_4,2023-04-19 03:14:11,23:43,Technical Support,Y,No,25,0:03:27,4.5580772441750526
Call_1014,Agent_4,2023-03-21 12:18:21,1:51,Feedback,Y,No,111,0:03:55,2.485869050497507
Call_1015,Agent_1,2023-11-13 08:39:20,14:20,Sales Inquiry,N,Yes,42,0:02:02,1.7806660688746017
Call_1016,Agent_4,2023-01-27 10:43:21,5:06,Billing,Y,No,85,0:03:09,2.957570149626355
Call_1017,Agent_3,2023-02-25 10:02:42,9:04,General Inquiry,Y,Yes,93,0:09:54,3.966565807344169
Call_1018,Agent_1,2023-07-16 08:42:42,3:52,Sales Inquiry,N,No,46,0:04:32,2.9702762830131904
Call_1019,Agent_3,2023-06-27 23:30:13,3:28,Technical Support,N,Yes,100,0:05:24,2.932723453254674
Call_1020,Agent_3,2023-02-17 18:23:32,22:01,Sales Inquiry,N,No,37,0:01:10,4.352921684327202
Call_1021,Agent_5,2023-10-06 08:48:16,9:57,Sales Inquiry,Y,No,117,0:02:24,2.4456151162687454
Call_1022,Agent_1,2023-11-17 22:12:01,17:19,Billing,Y,Yes,91,0:06:25,4.4391786992465825
Call_1023,Agent_1,2023-04-01 17:07:39,18:13,Feedback,N,No,77,0:03:45,2.627219203806894
Call_1024,Agent_4,2023-03-20 07:53:42,17:04,General Inquiry,N,No,44,0:06:19,2.3129324227133576
Call_1025,Agent_4,2023-06-18 20:52:39,20:42,Technical Support,N,Yes,66,0:07:49,2.815959644798796
Call_1026,Agent_2,2023-04-13 13:37:51,6:46,Feedback,N,No,46,0:07:44,4.049787834699474
Call_1027,Agent_1,2023-04-12 08:25:25,13:29,Feedback,N,Yes,74,0:08:28,1.5040081114559771
Call_1028,Agent_4,2023-05-11 15:21:45,8:56,Feedback,Y,No,13,0:04:22,1.7856768634880695
Call_1029,Agent_4,2023-12-28 08:38:28,8:02,General Inquiry,Y,Yes,69,0:02:07,4.805779302652368
Call_1030,Agent_1,2023-02-23 20:46:03,12:04,Billing,Y,Yes,79,0:02:31,1.7019665095254295
Call_1031,Agent_4,2023-10-26 08:56:59,20:48,Technical Support,N,Yes,33,0:09:02,3.2709092717242183
Call_1032,Agent_2,2023-06-13 12:14:42,23:19,Billing,Y,No,35,0:09:27,3.3172578666477515
Call_1033,Agent_3,2023-02-15 09:57:44,9:11,General Inquiry,Y,No,70,0:02:33,2.958497848200979
Call_1034,Agent_5,2023-04-23 00:40:02,3:25,General Inquiry,Y,No,20,0:05:28,3.5789809943072743
Call_1035,Agent_3,2023-08-28 03:01:51,6:19,General Inquiry,N,Yes,99,0:08:02,1.9193069031904737
Call_1036,Agent_2,2023-08-07 03:35:46,9:25,Technical Support,N,No,7,0:02:28,3.210649071106993
Call_1037,Agent_5,2023-05-02 06:59:35,19:10,Technical Support,N,Yes,47,0:03:36,2.4886930209875886
Call_1038,Agent_1,2023-09-29 09:26:47,1:32,Sales Inquiry,N,No,96,0:05:47,3.646669038516756
Call_1039,Agent_2,2023-05-23 08:19:59,17:48,Feedback,Y,Yes,25,0:03:43,1.5648941734925979
Call_1040,Agent_3,2023-09-02 11:21:42,5:55,Sales Inquiry,N,Yes,54,0:09:59,3.283509667357905
Call_1041,Agent_1,2023-10-30 19:30:02,11:26,Feedback,N,No,5,0:01:21,1.7410814215332948
Call_1042,Agent_3,2023-11-25 16:31:10,2:46,Sales Inquiry,N,Yes,23,0:08:53,2.1145722524601456
Call_1043,Agent_4,2023-10-23 09:07:38,5:13,Feedback,Y,No,33,0:06:49,1.874839201294333
Call_1044,Agent_2,2023-05-18 00:01:26,15:49,Billing,Y,No,98,0:09:44,1.7313511194752684
Call_1045,Agent_3,2023-06-17 06:55:52,14:49,Feedback,N,Yes,104,0:01:51,4.302843806242668
Call_1046,Agent_1,2023-08-02 17:39:17,20:45,Technical Support,N,No,67,0:09:37,2.1428302706435614
Call_1047,Agent_2,2023-10-29 03:19:08,6:21,General Inquiry,Y,No,85,0:07:41,4.708495127457797
Call_1048,Agent_3,2023-11-30 11:42:12,12:04,Feedback,Y,No,47,0:09:33,4.879706101380764
Call_1049,Agent_1,2023-09-05 02:35:20,15:27,Billing,N,Yes,81,0:02:04,3.2850418797483893
Call_1050,Agent_4,2023-10-11 05:05:03,5:21,Technical Support,N,No,72,0:06:00,1.5720044906629056
Call_1051,Agent_2,2023-06-02 20:35:25,23:25,Sales Inquiry,Y,Yes,117,0:04:21,2.498192973518325
Call_1052,Agent_4,2023-11-19 02:13:01,12:58,Technical Support,Y,Yes,36,0:07:45,4.190929053392856
Call_1053,Agent_5,2023-10-23 17:45:21,18:05,Sales Inquiry,N,No,108,0:05:08,2.469562914788282
Call_1054,Agent_1,2023-04-20 16:22:19,16:50,General Inquiry,N,No,59,0:02:57,1.348068873211155
Call_1055,Agent_3,2023-03-26 15:29:54,7:58,Billing,Y,Yes,33,0:02:48,3.2271396437127517
Call_1056,Agent_2,2023-05-05 10:42:48,12:03,General Inquiry,Y,Yes,32,0:08:47,4.380483405984139
Call_1057,Agent_1,2023-08-07 06:47:57,3:51,Billing,Y,No,25,0:08:28,4.183705548574009
Call_1058,Agent_3,2023-07-11 04:32:29,13:37,Billing,N,Yes,16,0:01:25,1.700492560521413
Call_1059,Agent_1,2023-05-17 00:35:45,11:37,Sales Inquiry,N,Yes,109,0:08:16,3.691058457649867
Call_1060,Agent_2,2023-09-20 12:09:49,22:57,General Inquiry,N,Yes,113,0:06:44,1.8820170537425884
Call_1061,Agent_4,2023-11-19 09:11:21,22:32,Technical Support,N,Yes,84,0:09:09,1.872830138208689
Call_1062,Agent_5,2023-04-09 17:57:39,11:55,Sales Inquiry,N,Yes,90,0:05:29,4.49628709322074
